location,size,total_sqft,bath,price,price_per_sqft,bhk
Uttarahalli,2,1002.0,2,40.08,4000.0,2
Uttarahalli,2,1075.0,2,40.0,3720.9302325581393,2
Uttarahalli,2,1155.0,2,40.43,3500.4329004329006,2
Uttarahalli,2,1025.0,2,35.88,3500.487804878049,2
Uttarahalli,2,1125.0,2,47.65,4235.555555555556,2
Uttarahalli,2,1300.0,2,55.0,4230.769230769231,2
Uttarahalli,2,1025.0,2,35.88,3500.487804878049,2
Uttarahalli,2,980.0,2,45.0,4591.836734693878,2
Uttarahalli,2,1125.0,2,47.0,4177.777777777777,2
Uttarahalli,2,1175.0,2,47.0,4000.0,2
Uttarahalli,3,1525.0,2,62.82,4119.3442622950815,3
Uttarahalli,3,1265.0,2,65.0,5138.339920948617,3
Uttarahalli,2,1213.0,2,48.0,3957.131079967024,2
Uttarahalli,2,900.0,2,35.0,3888.8888888888887,2
Uttarahalli,2,1065.0,2,42.6,4000.0,2
Uttarahalli,2,1125.0,2,47.0,4177.777777777777,2
Uttarahalli,3,1270.0,2,55.25,4350.393700787402,3
Uttarahalli,3,1270.0,2,55.25,4350.393700787402,3
Uttarahalli,2,1107.0,2,45.0,4065.040650406504,2
Uttarahalli,2,1200.0,2,55.0,4583.333333333333,2
Uttarahalli,3,1460.0,3,76.0,5205.479452054795,3
Uttarahalli,3,1500.0,3,68.0,4533.333333333333,3
Uttarahalli,2,1120.0,2,50.0,4464.285714285715,2
Uttarahalli,2,1150.0,2,46.0,4000.0,2
Uttarahalli,3,1330.0,2,58.0,4360.902255639097,3
Uttarahalli,2,1050.0,2,42.0,4000.0,2
Uttarahalli,2,1125.0,2,48.0,4266.666666666667,2
Uttarahalli,3,1345.0,2,57.0,4237.918215613383,3
Uttarahalli,3,1345.0,2,57.0,4237.918215613383,3
Uttarahalli,2,1000.0,2,52.0,5200.0,2
Uttarahalli,2,1037.0,2,36.0,3471.552555448409,2
Uttarahalli,2,1000.0,2,39.5,3950.0,2
Uttarahalli,2,1125.0,1,45.0,4000.0,2
Uttarahalli,2,1160.0,2,40.58,3498.2758620689656,2
Uttarahalli,2,1123.0,2,60.0,5342.831700801425,2
Uttarahalli,2,1000.0,2,35.0,3500.0,2
Uttarahalli,3,1330.0,2,57.0,4285.714285714285,3
Uttarahalli,2,1125.0,2,47.0,4177.777777777777,2
Uttarahalli,2,1165.0,1,42.09,3612.875536480687,2
Uttarahalli,2,1260.0,2,55.0,4365.079365079365,2
Uttarahalli,2,1284.0,2,53.36,4155.763239875389,2
Uttarahalli,2,1150.0,2,45.99,3999.130434782609,2
Uttarahalli,3,1290.0,2,56.12,4350.387596899225,3
Uttarahalli,3,1328.0,2,56.0,4216.867469879519,3
Uttarahalli,2,1040.0,2,36.4,3500.0,2
Uttarahalli,3,1290.0,2,56.12,4350.387596899225,3
Uttarahalli,2,1075.0,2,46.76,4349.767441860465,2
Uttarahalli,3,1345.0,2,57.0,4237.918215613383,3
Varthur,2,1160.0,2,44.0,3793.103448275862,2
Varthur,2,1385.0,2,80.0,5776.173285198556,2
Varthur,2,1024.0,2,42.0,4101.5625,2
Varthur,2,1125.0,2,40.0,3555.555555555556,2
Varthur,2,1112.0,2,40.0,3597.122302158273,2
Varthur,2,1055.0,2,45.35,4298.578199052133,2
Varthur,2,1280.0,2,65.0,5078.125,2
Varthur,2,977.0,2,36.0,3684.74923234391,2
Varthur,3,1250.0,3,71.0,5680.0,3
Varthur,3,1200.0,3,67.75,5645.833333333333,3
Varthur,2,1111.0,2,41.88,3769.57695769577,2
Varthur,2,1140.0,2,55.5,4868.421052631579,2
Varthur,2,1012.0,2,59.0,5830.0395256917,2
Varthur,2,1140.0,2,39.9,3500.0,2
Varthur,2,1090.0,2,48.0,4403.6697247706425,2
Varthur,3,1450.0,3,71.0,4896.551724137931,3
Varthur,2,1210.0,2,60.0,4958.677685950413,2
Varthur,2,1070.0,2,46.0,4299.065420560748,2
Varthur,3,1360.0,2,85.0,6250.0,3
Varthur,2,965.0,2,34.0,3523.316062176166,2
Varthur,2,1120.0,2,44.24,3950.0,2
Varthur,3,1395.0,2,79.0,5663.082437275985,3
Varthur,2,1085.0,2,45.0,4147.465437788019,2
Varthur,2,1250.0,2,47.0,3760.0,2
Varthur,3,1200.0,3,68.38,5698.333333333333,3
Varthur,2,1155.0,2,60.0,5194.805194805195,2
Varthur,2,1035.0,2,60.0,5797.101449275362,2
Varthur,2,1155.0,2,39.0,3376.6233766233768,2
Varthur,2,1180.0,2,55.0,4661.016949152542,2
Varthur,2,1738.0,2,57.35,3299.7698504027617,2
Varthur,2,1045.0,2,40.65,3889.952153110048,2
Varthur,2,1155.0,2,39.0,3376.6233766233768,2
Varthur,2,1210.0,2,64.15,5301.652892561984,2
Varthur,2,1105.0,2,38.0,3438.914027149321,2
Varthur,3,1560.0,3,90.0,5769.2307692307695,3
Varthur,2,1760.0,2,85.0,4829.545454545455,2
Varthur,2,1210.0,2,54.0,4462.809917355372,2
Varthur,2,1112.0,2,40.0,3597.122302158273,2
Varthur,2,1000.0,1,65.0,6500.0,2
Varthur Road,2,900.0,2,27.0,3000.0,2
Varthur Road,2,1277.0,2,59.0,4620.203602192639,2
Varthur Road,3,1247.0,2,58.0,4651.162790697675,3
Varthur Road,2,1050.0,2,42.7,4066.6666666666665,2
Varthur Road,2,1255.0,2,52.76,4203.98406374502,2
Varthur Road,2,1033.0,2,32.0,3097.773475314618,2
Varthur Road,2,1140.0,2,49.11,4307.894736842105,2
Varthur Road,2,850.0,2,25.4,2988.235294117647,2
Vasanthapura,2,1022.0,2,40.0,3913.894324853229,2
Vasanthapura,2,1135.0,2,39.73,3500.440528634361,2
Vasanthapura,2,995.0,2,34.82,3499.497487437186,2
Vasanthapura,2,995.0,2,34.82,3499.497487437186,2
Vasanthapura,2,1037.0,2,36.28,3498.553519768563,2
Vasanthapura,2,978.0,2,34.22,3498.9775051124743,2
Vasanthapura,2,1037.0,2,36.28,3498.553519768563,2
Vidyaranyapura,2,1440.0,2,95.0,6597.222222222223,2
Vidyaranyapura,2,1062.0,2,38.0,3578.154425612053,2
Vidyaranyapura,2,1200.0,2,55.0,4583.333333333333,2
Vidyaranyapura,4,1200.0,4,90.0,7500.0,4
Vidyaranyapura,2,1060.0,2,55.0,5188.679245283019,2
Vidyaranyapura,2,1100.0,2,54.0,4909.090909090909,2
Vidyaranyapura,3,1440.0,2,70.0,4861.111111111111,3
Vidyaranyapura,2,1100.0,2,54.0,4909.090909090909,2
Vidyaranyapura,2,1000.0,2,35.0,3500.0,2
Vidyaranyapura,2,1120.0,2,70.0,6250.0,2
Vidyaranyapura,2,945.0,2,40.0,4232.804232804233,2
Vidyaranyapura,2,1100.0,2,54.0,4909.090909090909,2
Vidyaranyapura,3,1200.0,2,65.0,5416.666666666667,3
Vidyaranyapura,2,1200.0,2,52.0,4333.333333333333,2
Vidyaranyapura,2,1050.0,2,50.0,4761.9047619047615,2
Vidyaranyapura,2,1188.0,2,50.0,4208.754208754209,2
Vidyaranyapura,3,1100.0,2,75.0,6818.181818181818,3
Vidyaranyapura,3,1100.0,2,72.0,6545.454545454545,3
Vidyaranyapura,4,2400.0,5,135.0,5625.0,4
Vidyaranyapura,2,1100.0,2,41.0,3727.272727272728,2
Vidyaranyapura,2,1200.0,2,60.5,5041.666666666667,2
Vidyaranyapura,2,1200.0,2,42.0,3500.0,2
Vijayanagar,3,1704.0,3,110.0,6455.399061032864,3
Vijayanagar,3,1933.0,3,129.0,6673.564407656492,3
Vijayanagar,3,1450.0,3,100.0,6896.551724137931,3
Vijayanagar,3,1580.0,2,134.0,8481.012658227848,3
Vijayanagar,3,1826.0,3,121.0,6626.506024096386,3
Vijayanagar,3,1739.0,3,116.0,6670.500287521564,3
Vijayanagar,3,1490.0,3,100.0,6711.4093959731545,3
Vijayanagar,2,1180.0,2,65.0,5508.474576271186,2
Vijayanagar,1,606.0,1,34.78,5739.273927392739,1
Vijayanagar,2,1352.0,2,68.0,5029.585798816568,2
Vijayanagar,3,1527.0,3,115.0,7531.106745252128,3
Vijayanagar,2,989.0,2,60.0,6066.734074823054,2
Vijayanagar,3,1520.0,2,103.0,6776.315789473684,3
Vijayanagar,3,1749.0,3,117.0,6689.536878216123,3
Vijayanagar,2,1046.0,2,75.0,7170.172084130019,2
Vijayanagar,1,606.0,1,40.0,6600.660066006601,1
Vijayanagar,2,1200.0,2,62.0,5166.666666666667,2
Vijayanagar,3,1760.0,3,140.0,7954.545454545455,3
Vijayanagar,3,2047.0,3,136.0,6643.869076697606,3
Vijayanagar,3,1200.0,2,75.0,6250.0,3
Vijayanagar,2,1178.0,2,82.0,6960.950764006791,2
Vijayanagar,2,864.0,2,45.0,5208.333333333333,2
Vijayanagar,2,920.0,2,60.0,6521.739130434783,2
Vijayanagar,2,1019.0,2,58.0,5691.854759568204,2
Vijayanagar,5,2400.0,6,125.0,5208.333333333333,5
Vijayanagar,2,1180.0,2,86.0,7288.135593220339,2
Vijayanagar,2,1046.0,2,49.06,4690.248565965583,2
Vijayanagar,1,2400.0,2,230.0,9583.333333333334,1
Vijayanagar,1,492.0,1,40.0,8130.081300813008,1
Vishveshwarya Layout,1,750.0,1,30.0,4000.0,1
Vishveshwarya Layout,4,2000.0,4,75.0,3750.0,4
Vishveshwarya Layout,6,2100.0,6,92.0,4380.952380952381,6
Vishveshwarya Layout,4,2000.0,3,90.0,4500.0,4
Vishwapriya Layout,2,820.0,2,30.0,3658.5365853658536,2
Vishwapriya Layout,2,770.0,2,30.0,3896.103896103896,2
Vishwapriya Layout,2,910.0,2,36.0,3956.043956043956,2
Vishwapriya Layout,2,890.0,2,37.0,4157.303370786517,2
Vittasandra,2,1404.0,2,71.0,5056.980056980057,2
Vittasandra,2,1246.0,2,67.0,5377.2070626003215,2
Vittasandra,2,1404.0,2,69.3,4935.897435897436,2
Vittasandra,2,1246.0,2,67.3,5401.284109149277,2
Vittasandra,2,1246.0,2,64.5,5176.565008025682,2
Vittasandra,2,1246.0,2,64.5,5176.565008025682,2
Vittasandra,2,1246.0,2,68.0,5457.463884430176,2
Vittasandra,2,1238.0,2,67.0,5411.954765751211,2
Vittasandra,2,1404.0,2,75.0,5341.880341880342,2
Vittasandra,2,1246.0,2,65.0,5216.69341894061,2
Vittasandra,2,1238.0,2,67.0,5411.954765751211,2
Vittasandra,2,1246.0,2,67.4,5409.309791332264,2
Vittasandra,2,1259.0,2,67.4,5353.455123113583,2
Vittasandra,2,1404.0,2,68.8,4900.284900284901,2
Vittasandra,2,1246.0,2,62.3,5000.0,2
Vittasandra,2,1246.0,2,63.0,5056.179775280899,2
Vittasandra,2,1246.0,2,67.4,5409.309791332264,2
Vittasandra,2,1246.0,2,65.4,5248.796147672553,2
Vittasandra,2,1238.0,2,67.32,5437.802907915992,2
Vittasandra,2,1246.0,2,67.4,5409.309791332264,2
Vittasandra,2,1246.0,2,67.3,5401.284109149277,2
Vittasandra,2,1404.0,2,70.0,4985.754985754986,2
Vittasandra,2,1259.0,2,67.48,5359.809372517871,2
Vittasandra,2,1404.0,2,75.0,5341.880341880342,2
Vittasandra,2,1246.0,2,67.0,5377.2070626003215,2
Vittasandra,2,1404.0,2,72.0,5128.205128205128,2
Vittasandra,2,1246.0,2,67.5,5417.335473515249,2
Vittasandra,2,1246.0,2,67.5,5417.335473515249,2
Vittasandra,2,1404.0,2,70.0,4985.754985754986,2
Vittasandra,2,1246.0,2,65.0,5216.69341894061,2
Vittasandra,2,1246.0,2,67.4,5409.309791332264,2
Whitefield,3,1610.0,3,81.0,5031.055900621118,3
Whitefield,2,1459.0,2,94.82,6498.971898560658,2
Whitefield,3,1910.0,3,161.0,8429.319371727748,3
Whitefield,4,3252.0,4,230.0,7072.570725707257,4
Whitefield,4,11890.0,4,700.0,5887.300252312868,4
Whitefield,2,1150.0,2,70.0,6086.95652173913,2
Whitefield,3,1768.0,3,101.0,5712.669683257918,3
Whitefield,4,4144.0,4,315.0,7601.351351351352,4
Whitefield,4,4104.0,4,360.0,8771.929824561403,4
Whitefield,3,1790.0,3,100.0,5586.592178770949,3
Whitefield,3,1720.0,3,100.0,5813.953488372093,3
Whitefield,3,1640.0,4,91.0,5548.780487804878,3
Whitefield,3,2280.0,4,126.0,5526.315789473684,3
Whitefield,3,1897.0,3,130.0,6852.925672113864,3
Whitefield,3,2225.0,2,125.0,5617.977528089888,3
Whitefield,4,2268.0,3,163.0,7186.94885361552,4
Whitefield,4,2400.0,4,200.0,8333.333333333334,4
Whitefield,2,1360.0,2,95.0,6985.294117647059,2
Whitefield,3,1697.0,3,94.79,5585.739540365351,3
Whitefield,4,5000.0,4,400.0,8000.0,4
Whitefield,4,3000.0,5,250.0,8333.333333333334,4
Whitefield,3,1700.0,3,115.0,6764.705882352941,3
Whitefield,3,2842.0,3,162.0,5700.2111189303305,3
Whitefield,3,1500.0,3,130.0,8666.666666666666,3
Whitefield,3,1405.0,2,78.0,5551.601423487545,3
Whitefield,3,2225.0,3,115.0,5168.539325842697,3
Whitefield,2,1272.0,2,95.05,7472.484276729559,2
Whitefield,3,1626.0,3,89.0,5473.554735547355,3
Whitefield,3,1585.0,3,88.0,5552.05047318612,3
Whitefield,2,1280.0,2,85.0,6640.625,2
Whitefield,3,1200.0,3,68.5,5708.333333333333,3
Whitefield,4,4000.0,4,330.0,8250.0,4
Whitefield,3,1697.0,3,108.0,6364.172068355922,3
Whitefield,4,3606.0,4,312.0,8652.246256239601,4
Whitefield,2,1485.0,2,90.0,6060.606060606061,2
Whitefield,1,950.0,1,50.0,5263.1578947368425,1
Whitefield,1,825.0,1,45.0,5454.545454545455,1
Whitefield,3,1635.0,2,85.0,5198.7767584097855,3
Whitefield,2,1216.0,2,79.0,6496.710526315789,2
Whitefield,2,920.0,2,63.0,6847.826086956522,2
Whitefield,2,1170.0,2,71.0,6068.376068376068,2
Whitefield,2,1118.0,2,75.0,6708.4078711985685,2
Whitefield,3,1800.0,3,110.0,6111.111111111111,3
Whitefield,3,1562.0,3,103.0,6594.110115236876,3
Whitefield,3,2321.0,4,128.0,5514.864282636794,3
Whitefield,2,1320.0,2,95.0,7196.969696969697,2
Whitefield,3,3010.0,3,200.0,6644.518272425249,3
Whitefield,2,1346.0,2,96.17,7144.873699851411,2
Whitefield,4,2500.0,4,155.0,6200.0,4
Whitefield,1,905.0,1,55.0,6077.348066298343,1
Whitefield,4,2268.0,3,146.0,6437.389770723104,4
Whitefield,1,613.0,1,32.79,5349.10277324633,1
Whitefield,4,3537.0,5,210.0,5937.234944868533,4
Whitefield,3,1697.0,3,115.0,6776.664702416028,3
Whitefield,5,3250.0,5,290.0,8923.076923076924,5
Whitefield,5,3227.0,5,250.0,7747.133560582584,5
Whitefield,3,1545.0,3,79.0,5113.26860841424,3
Whitefield,4,3262.0,4,260.0,7970.570202329859,4
Whitefield,2,1132.0,2,79.28,7003.533568904593,2
Whitefield,4,2830.0,5,160.0,5653.710247349824,4
Whitefield,3,3480.0,4,284.0,8160.919540229885,3
Whitefield,1,524.0,1,34.385,6562.022900763359,1
Whitefield,2,1320.0,2,79.5,6022.727272727273,2
Whitefield,2,750.0,2,52.7,7026.666666666667,2
Whitefield,3,1200.0,3,61.96,5163.333333333333,3
Whitefield,4,3445.0,5,270.0,7837.44557329463,4
Whitefield,3,1700.0,3,140.0,8235.29411764706,3
Whitefield,4,4827.0,4,400.0,8286.720530350114,4
Whitefield,2,1405.0,2,84.5,6014.234875444839,2
Whitefield,4,3252.0,4,280.0,8610.086100861008,4
Whitefield,2,1150.0,2,90.0,7826.086956521739,2
Whitefield,4,2400.0,4,147.0,6125.0,4
Whitefield,1,624.0,1,35.0,5608.974358974359,1
Whitefield,3,1700.0,3,95.0,5588.235294117647,3
Whitefield,4,4960.0,4,400.0,8064.516129032258,4
Whitefield,4,2928.0,4,198.0,6762.295081967213,4
Whitefield,2,1216.0,2,84.0,6907.894736842105,2
Whitefield,4,2882.0,5,204.0,7078.417765440666,4
Whitefield,3,1840.0,3,140.0,7608.695652173913,3
Whitefield,3,1778.0,3,122.0,6861.6422947131605,3
Whitefield,1,650.0,1,25.0,3846.153846153846,1
Whitefield,4,2155.0,3,125.0,5800.46403712297,4
Whitefield,2,1216.0,2,75.0,6167.763157894737,2
Whitefield,2,1255.0,2,77.0,6135.4581673306775,2
Whitefield,1,524.0,1,34.735,6628.81679389313,1
Whitefield,3,1745.0,3,100.0,5730.659025787965,3
Whitefield,4,3200.0,4,224.0,7000.0,4
Whitefield,1,825.0,1,44.9,5442.424242424242,1
Whitefield,3,1870.0,3,138.0,7379.679144385027,3
Whitefield,3,1862.0,3,125.0,6713.211600429646,3
Whitefield,3,1655.0,3,113.0,6827.794561933535,3
Whitefield,1,530.0,1,29.44,5554.716981132076,1
Whitefield,1,905.0,1,50.0,5524.861878453039,1
Whitefield,3,1600.0,3,82.0,5125.0,3
Whitefield,4,1230.0,4,80.0,6504.065040650406,4
Whitefield,1,613.0,1,32.15,5244.698205546492,1
Whitefield,1,905.0,1,52.0,5745.85635359116,1
Whitefield,2,1216.0,2,83.0,6825.6578947368425,2
Whitefield,2,1216.0,2,75.0,6167.763157894737,2
Whitefield,4,2830.0,5,158.5,5600.706713780919,4
Whitefield,1,750.0,1,51.0,6800.0,1
Whitefield,2,1173.0,2,77.0,6564.364876385337,2
Whitefield,3,1200.0,3,68.4,5700.000000000001,3
Whitefield,4,3425.0,5,250.0,7299.270072992701,4
Whitefield,4,2830.0,5,157.5,5565.371024734983,4
Whitefield,3,2173.0,3,128.0,5890.473999079613,3
Whitefield,1,905.0,1,62.0,6850.828729281768,1
Whitefield,3,1870.0,3,138.0,7379.679144385027,3
Whitefield,2,1320.0,2,99.26,7519.69696969697,2
Whitefield,3,2901.0,4,190.0,6549.465701482248,3
Whitefield,2,1485.0,2,96.51,6498.989898989899,2
Whitefield,3,1755.0,3,101.0,5754.985754985755,3
Whitefield,3,2225.0,3,149.0,6696.6292134831465,3
Whitefield,2,1250.0,2,82.0,6560.0,2
Whitefield,1,605.0,1,40.0,6611.570247933884,1
Whitefield,3,2210.0,3,156.0,7058.823529411765,3
Whitefield,2,1173.0,2,78.2,6666.666666666667,2
Whitefield,3,1740.0,4,130.0,7471.264367816092,3
Whitefield,2,1216.0,2,75.0,6167.763157894737,2
Whitefield,3,1655.0,3,120.0,7250.755287009063,3
Whitefield,3,2023.0,4,130.0,6426.099851705388,3
Whitefield,3,2134.0,4,118.0,5529.522024367385,3
Whitefield,1,905.0,1,60.0,6629.834254143647,1
Whitefield,3,1452.0,3,90.0,6198.347107438017,3
Whitefield,4,2850.0,5,240.0,8421.052631578947,4
Whitefield,4,2830.0,5,190.0,6713.780918727915,4
Whitefield,2,1295.0,2,78.5,6061.776061776061,2
Whitefield,1,840.0,1,57.6,6857.142857142857,1
Whitefield,1,540.0,1,19.83,3672.2222222222217,1
Whitefield,3,1991.0,3,104.0,5223.505775991964,3
Whitefield,3,1655.0,3,97.0,5861.027190332326,3
Whitefield,3,1850.0,3,150.0,8108.108108108108,3
Whitefield,3,1200.0,3,67.77,5647.5,3
Whitefield,2,1290.0,2,90.0,6976.744186046512,2
Whitefield,2,1216.0,2,75.0,6167.763157894737,2
Whitefield,2,1356.0,2,94.84,6994.100294985251,2
Whitefield,2,1338.0,2,103.0,7698.056801195815,2
Whitefield,3,3450.0,4,208.0,6028.985507246377,3
Whitefield,2,1267.0,2,90.33,7129.439621152328,2
Whitefield,4,2400.0,4,143.0,5958.333333333333,4
Whitefield,3,1836.0,3,125.0,6808.278867102396,3
Whitefield,3,3596.0,3,200.0,5561.735261401557,3
Whitefield,3,1275.0,2,65.0,5098.0392156862745,3
Whitefield,2,1216.0,2,82.0,6743.421052631579,2
Whitefield,3,1564.0,3,103.0,6585.677749360614,3
Whitefield,3,1585.0,3,84.0,5299.684542586751,3
Whitefield,3,1558.0,3,90.0,5776.636713735558,3
Whitefield,2,1216.0,2,75.0,6167.763157894737,2
Whitefield,3,1704.0,3,120.0,7042.2535211267605,3
Whitefield,3,1570.0,3,88.0,5605.095541401274,3
Whitefield,2,1216.0,2,84.03,6910.361842105263,2
Whitefield,3,2025.0,4,115.0,5679.0123456790125,3
Whitefield,3,1346.0,2,100.0,7429.420505200595,3
Whitefield,4,2990.0,3,198.0,6622.0735785953175,4
Whitefield,3,1720.0,3,98.97,5754.069767441861,3
Whitefield,3,1600.0,3,95.0,5937.5,3
Whitefield,3,1655.0,3,108.0,6525.679758308157,3
Whitefield,3,1740.0,3,95.0,5459.770114942528,3
Whitefield,2,1350.0,2,88.0,6518.518518518518,2
Whitefield,2,1216.0,2,80.0,6578.9473684210525,2
Whitefield,4,2900.0,4,225.0,7758.620689655172,4
Whitefield,2,1340.0,2,101.0,7537.313432835821,2
Whitefield,3,1500.0,3,78.57,5237.999999999999,3
Whitefield,3,1626.0,3,85.0,5227.552275522755,3
Whitefield,3,1270.0,2,65.0,5118.110236220473,3
Whitefield,3,3117.0,3,261.0,8373.435996150145,3
Whitefield,3,3150.0,3,290.0,9206.349206349209,3
Whitefield,4,2956.0,5,234.0,7916.102841677944,4
Whitefield,3,2247.0,3,145.0,6453.048509123276,3
Whitefield,4,3940.0,5,265.0,6725.888324873096,4
Whitefield,2,1180.0,2,77.0,6525.423728813559,2
Whitefield,3,2140.0,3,139.0,6495.327102803738,3
Whitefield,2,1314.0,2,84.0,6392.6940639269405,2
Whitefield,3,1431.0,3,85.0,5939.902166317261,3
Whitefield,1,524.0,1,29.0,5534.351145038168,1
Whitefield,4,2830.0,4,161.0,5689.04593639576,4
Whitefield,4,2135.0,3,149.0,6978.922716627635,4
Whitefield,4,3075.0,2,188.0,6113.821138211382,4
Whitefield,3,1760.0,3,160.0,9090.90909090909,3
Whitefield,3,1655.0,3,110.0,6646.525679758308,3
Whitefield,1,840.0,1,57.0,6785.714285714285,1
Whitefield,3,1725.0,3,106.0,6144.927536231884,3
Whitefield,1,516.0,1,39.0,7558.139534883721,1
Whitefield,4,6000.0,4,410.0,6833.333333333333,4
Whitefield,3,1639.0,3,107.0,6528.370957901159,3
Whitefield,3,1820.0,3,113.0,6208.791208791209,3
Whitefield,4,3565.0,4,218.0,6115.007012622721,4
Whitefield,4,3410.0,5,253.0,7419.354838709677,4
Whitefield,4,4500.0,4,330.0,7333.333333333333,4
Whitefield,2,1250.0,2,85.0,6800.0,2
Whitefield,2,1277.0,2,77.0,6029.757243539546,2
Whitefield,3,1820.0,3,140.0,7692.307692307692,3
Whitefield,4,3453.0,4,247.0,7153.200115841298,4
Whitefield,3,2280.0,4,125.0,5482.456140350877,3
Whitefield,4,2882.0,5,200.0,6939.625260235947,4
Whitefield,3,1520.0,3,92.63,6094.078947368421,3
Whitefield,2,1270.0,2,94.0,7401.574803149606,2
Whitefield,2,1220.0,2,89.0,7295.081967213115,2
Whitefield,3,3758.0,3,300.0,7982.969664715274,3
Whitefield,4,5400.0,5,475.0,8796.296296296296,4
Whitefield,3,1396.0,3,74.0,5300.859598853868,3
Whitefield,3,1615.0,3,96.9,6000.0,3
Whitefield,2,1216.0,2,75.0,6167.763157894737,2
Whitefield,3,2321.0,4,157.0,6764.325721671693,3
Whitefield,2,1224.0,2,75.0,6127.450980392156,2
Whitefield,3,1655.0,3,113.0,6827.794561933535,3
Whitefield,5,4144.0,5,331.0,7987.451737451737,5
Whitefield,3,1200.0,3,67.75,5645.833333333333,3
Whitefield,4,2444.0,4,145.0,5932.896890343699,4
Whitefield,2,1270.0,2,110.0,8661.417322834646,2
Whitefield,3,1660.0,3,110.0,6626.506024096386,3
Whitefield,2,1270.0,2,105.0,8267.71653543307,2
Whitefield,2,1173.0,2,78.2,6666.666666666667,2
Whitefield,2,1362.0,2,85.0,6240.822320117474,2
Whitefield,3,1457.0,2,105.0,7206.588881262869,3
Whitefield,3,1720.0,3,128.0,7441.860465116279,3
Whitefield,3,1564.0,3,103.0,6585.677749360614,3
Whitefield,3,1639.0,3,107.0,6528.370957901159,3
Whitefield,3,1760.0,3,139.0,7897.727272727273,3
Whitefield,1,613.0,1,48.0,7830.342577487765,1
Whitefield,3,1730.0,3,125.0,7225.43352601156,3
Whitefield,1,877.0,1,59.0,6727.480045610034,1
Yelachenahalli,3,1464.0,2,105.0,7172.131147540984,3
Yelachenahalli,2,2400.0,1,150.0,6250.0,2
Yelachenahalli,3,1700.0,3,130.0,7647.058823529412,3
Yelachenahalli,2,1080.0,2,55.0,5092.592592592592,2
Yelachenahalli,2,1400.0,2,78.0,5571.428571428572,2
Yelachenahalli,3,1330.0,3,73.5,5526.315789473684,3
Yelachenahalli,2,800.0,1,30.0,3750.0,2
Yelachenahalli,2,1100.0,2,60.0,5454.545454545455,2
Yelachenahalli,3,1365.0,2,72.0,5274.725274725275,3
Yelachenahalli,2,1103.0,2,55.0,4986.400725294651,2
Yelachenahalli,2,1000.0,2,50.0,5000.0,2
Yelahanka,2,1326.0,2,78.0,5882.35294117647,2
Yelahanka,3,1705.0,3,95.0,5571.847507331378,3
Yelahanka,2,1234.0,2,80.0,6482.982171799027,2
Yelahanka,2,1315.0,2,85.0,6463.878326996198,2
Yelahanka,1,697.0,1,45.0,6456.241032998565,1
Yelahanka,3,2195.0,4,127.0,5785.876993166287,3
Yelahanka,3,1614.0,3,95.0,5885.997521685255,3
Yelahanka,1,628.0,1,24.0,3821.6560509554142,1
Yelahanka,1,654.0,1,38.4,5871.559633027523,1
Yelahanka,3,1825.0,3,105.0,5753.424657534247,3
Yelahanka,3,1603.0,3,96.0,5988.7710542732375,3
Yelahanka,2,1304.0,2,79.0,6058.2822085889575,2
Yelahanka,3,1517.0,3,76.3,5029.663810151615,3
Yelahanka,2,1327.0,2,85.0,6405.42577241899,2
Yelahanka,3,1566.0,3,97.0,6194.125159642401,3
Yelahanka,2,1270.0,2,78.0,6141.732283464567,2
Yelahanka,3,1400.0,2,80.54,5752.857142857143,3
Yelahanka,2,1322.0,2,86.0,6505.295007564297,2
Yelahanka,2,1100.0,2,70.0,6363.636363636364,2
Yelahanka,2,1200.0,2,70.0,5833.333333333333,2
Yelahanka,5,4000.0,5,220.0,5500.0,5
Yelahanka,4,2675.0,4,140.0,5233.644859813084,4
Yelahanka,1,654.0,1,37.0,5657.492354740061,1
Yelahanka,3,1465.0,3,80.01,5461.433447098977,3
Yelahanka,3,1692.0,3,83.0,4905.437352245863,3
Yelahanka,3,2145.0,3,125.0,5827.505827505827,3
Yelahanka,2,1322.0,2,75.0,5673.2223903177,2
Yelahanka,1,602.0,1,26.0,4318.936877076412,1
Yelahanka,2,1100.0,2,60.0,5454.545454545455,2
Yelahanka,3,1614.0,2,100.0,6195.786864931846,3
Yelahanka,3,1890.0,3,108.0,5714.285714285715,3
Yelahanka,3,1556.0,3,86.0,5526.9922879177375,3
Yelahanka,3,1610.0,4,85.0,5279.503105590062,3
Yelahanka,3,1859.0,3,108.0,5809.575040344271,3
Yelahanka,2,1322.0,2,80.0,6051.437216338881,2
Yelahanka,4,2600.0,4,175.0,6730.769230769231,4
Yelahanka,2,1305.0,2,78.0,5977.0114942528735,2
Yelahanka,3,1711.0,3,85.61,5003.506721215664,3
Yelahanka,2,1315.0,2,75.0,5703.42205323194,2
Yelahanka,6,3600.0,6,200.0,5555.555555555556,6
Yelahanka,3,1614.0,3,95.0,5885.997521685255,3
Yelahanka,3,1650.0,3,105.0,6363.636363636364,3
Yelahanka,4,3990.0,4,260.0,6516.290726817043,4
Yelahanka,3,1620.0,3,90.0,5555.555555555556,3
Yelahanka,1,654.0,1,36.25,5542.813455657492,1
Yelahanka,3,1614.0,3,93.0,5762.081784386617,3
Yelahanka,1,694.0,1,30.84,4443.804034582133,1
Yelahanka,2,1115.0,2,60.0,5381.165919282511,2
Yelahanka,3,2317.0,4,140.0,6042.296072507553,3
